STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDFG,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22,WV03
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/30/1948,,,,0,,0,0,,89,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/1/1949,,,1412,0,,0,0,,68,35,,,,203,,,34.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/2/1949,,,1336,0,,0,0,,70,53,,,,203,,,21,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/3/1949,,,1930,0,,0,0,,81,51,,,,23,,,27.1,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/4/1949,,,112,0,,0,0,,51,38,,,,23,,,34,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/5/1949,,,1218,0,,0,0,,52,34,,,,45,,,12.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/6/1949,,,1030,0,,0,0,,59,28,,,,338,,,19,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/7/1949,,,1530,0,,0,0,,64,45,,,,203,,,23.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/8/1949,,,1124,0,,0,0,,68,46,,,,203,,,25.9,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/9/1949,,,1324,0.02,,0,0,,82,62,,,,203,,,38.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/10/1949,,,748,0.32,,0,0,,70,34,,,,23,,,21.9,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/11/1949,,,2330,0.01,,0,0,,37,33,,,,23,,,21,1,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/12/1949,,,1300,0.04,,0,0,,40,35,,,,23,,,19.9,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/13/1949,,,200,0.11,,0,0,,48,39,,,,23,,,10.1,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/14/1949,,,1624,0.04,,0,0,,62,47,,,,203,,,16.1,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/15/1949,,,1224,0.45,,0,0,,76,55,,,,203,,,28,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/16/1949,,,630,1.15,,0,0,,72,38,,,,23,,,38,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/17/1949,,,130,0.05,,0,0,,42,28,,,,23,,,25.9,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/18/1949,,,1324,0.11,,0,0,,52,28,,,,270,,,19.9,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/19/1949,,,1130,0,,0,0,,48,32,,,,23,,,17.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/20/1949,,,224,0,,0,0,,46,29,,,,23,,,11,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/21/1949,,,824,0.44,,0,0,,57,43,,,,248,,,4.9,1,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/22/1949,,,2330,0.05,,0,0,,57,52,,,,158,,,14.1,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/23/1949,,,1130,0.32,,0,0,,72,56,,,,203,,,19.9,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/24/1949,,,1330,0.07,,0,0,,76,36,,,,203,,,25.1,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/25/1949,,,124,0.21,,0,0,,42,28,,,,23,,,23.9,1,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/26/1949,,,1024,0.43,,0,0,,37,28,,,,23,,,15,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/27/1949,,,1130,0.34,,0,0,,63,33,,,,293,,,31.1,1,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/28/1949,,,2230,0,,0,0,,46,28,,,,23,,,31.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/29/1949,,,1130,0,,0,0,,36,20,,,,23,,,36,,,,,,,,,,,,,,,,,1,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/30/1949,,,,0.13,,5.5,6,,24,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/31/1949,,,,0,,0,6,,30,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/1/1949,,,,0,,0,2,,34,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/2/1949,,,,0,,0,0,,41,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/3/1949,,,,0,,0,0,,55,38,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/4/1949,,,,0,,0,0,,60,40,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/5/1949,,,,0,,0,0,,64,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/6/1949,,,,0,,0,0,,68,44,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/7/1949,,,,0,,0,0,,64,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/8/1949,,,,0,,0,0,,70,48,,,,,,,,1,,,,,,,1,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/9/1949,,,,0,,0,0,,68,48,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/10/1949,,,,0,,0,0,,63,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/11/1949,,,,0,,0,0,,71,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/12/1949,,,,0,,0,0,,70,54,,,,,,,,,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/13/1949,,,,0,,0,0,,78,68,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/14/1949,,,,0,,0,0,,78,50,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/15/1949,,,,0,,0,0,,59,50,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/16/1949,,,,0,,0,0,,70,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/17/1949,,,,0,,0,0,,63,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/18/1949,,,,0,,0,0,,55,52,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/19/1949,,,,0,,0,0,,71,53,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/20/1949,,,,0,,0,0,,64,56,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/21/1949,,,,0.01,,0,0,,72,62,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/22/1949,,,,0.16,,0,0,,70,62,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/23/1949,,,,0.03,,0,0,,70,59,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/24/1949,,,,0,,0,0,,78,63,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/25/1949,,,,1.51,,0,0,,63,54,,,,,,,,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/26/1949,,,,0,,0,0,,54,51,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/27/1949,,,,0,,0,0,,59,44,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/28/1949,,,,0,,0,0,,50,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/1/1949,,,,0,,0,0,,50,44,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/2/1949,,,,0,,0,0,,60,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/3/1949,,,,0,,0,0,,66,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/4/1949,,,,0,,0,0,,71,42,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/5/1949,,,,0,,0,0,,75,59,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/6/1949,,,,0,,0,0,,84,56,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/7/1949,,,,0,,0,0,,73,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/8/1949,,,,0,,0,0,,66,56,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/9/1949,,,,0,,0,0,,70,47,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/10/1949,,,,0,,0,0,,65,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/11/1949,,,,0,,0,0,,72,40,,,,,,,,,,,,,,,1,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/12/1949,,,,0,,0,0,,69,56,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/13/1949,,,,0.07,,0,0,,80,50,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/14/1949,,,,0,,0,0,,64,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/15/1949,,,,0,,0,0,,68,41,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/16/1949,,,,0,,0,0,,72,45,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/17/1949,,,,0,,0,0,,76,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/18/1949,,,,0,,0,0,,62,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/19/1949,,,,0,,0,0,,68,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/20/1949,,,,0,,0,0,,68,51,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/21/1949,,,,1.04,,0,0,,80,60,,,,,,,,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/22/1949,,,,0,,0,0,,71,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/23/1949,,,,0,,0,0,,78,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/24/1949,,,,0,,0,0,,81,67,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/25/1949,,,,0,,0,0,,76,70,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/26/1949,,,,0.33,,0,0,,73,58,,,,,,,,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/27/1949,,,,0,,0,0,,74,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/28/1949,,,,0,,0,0,,76,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/29/1949,,,,0,,0,0,,79,57,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/30/1949,,,,0,,0,0,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/31/1949,,,,0,,0,0,,68,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/1/1949,,,,0.3,,0,0,,60,47,,,,,,,,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/2/1949,,,,0.04,,0,0,,63,47,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/3/1949,,,,0,,0,0,,57,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/4/1949,,,,0.52,,0,0,,51,44,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/5/1949,,,,0,,0,0,,68,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/6/1949,,,,0,,0,0,,81,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/7/1949,,,,0,,0,0,,87,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/8/1949,,,2248,0,,0,0,,82,55,,,,158,,,29.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/9/1949,,,2154,0,,0,0,,76,63,,,,180,,,28,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/10/1949,,,954,0,,0,0,,69,54,,,,338,,,36,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/11/1949,,,754,0.06,,0,0,,62,48,,,,338,,,30,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/12/1949,,,1430,0,,0,0,,76,43,,,,338,,,23,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/13/1949,,,1312,0,,0,0,,87,52,,,,203,,,42.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/14/1949,,,2306,0,,0,0,,81,59,,,,23,,,27.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/15/1949,,,612,0,,0,0,,64,50,,,,23,,,44.1,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/16/1949,,,1518,0,,0,0,,74,44,,,,158,,,23.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/17/1949,,,1106,0,,0,0,,74,51,,,,180,,,21,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/18/1949,,,1048,0,,0,0,,79,52,,,,68,,,25.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/19/1949,,,2254,2.04,,0,0,,71,56,,,,315,,,44.1,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/20/1949,,,224,0.07,,0,0,,61,54,,,,23,,,27.1,1,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/21/1949,,,912,0.02,,0,0,,65,60,,,,23,,,16.1,1,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/22/1949,,,418,0.32,,0,0,,80,64,,,,315,,,25.9,1,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/23/1949,,,1630,0.15,,0,0,,80,63,,,,225,,,31.1,1,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/24/1949,,,1542,0.92,,0,0,,78,62,,,,135,,,23.9,1,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/25/1949,,,1754,0.39,,0,0,,70,63,,,,135,,,21.9,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/26/1949,,,1542,0.22,,0,0,,80,64,,,,180,,,14.1,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/27/1949,,,2206,0,,0,0,,83,70,,,,45,,,23.9,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/28/1949,,,524,0.26,,0,0,,79,64,,,,360,,,38,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/29/1949,,,142,0,,0,0,,80,63,,,,360,,,16.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/30/1949,,,1224,0,,0,0,,84,71,,,,180,,,30,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/1/1949,,,106,0,,0,0,,91,73,,,,180,,,21.9,,,,,,,,1,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/2/1949,,,1154,0,,0,0,,88,68,,,,135,,,21.9,,,,,,,,1,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/3/1949,,,1312,0,,0,0,,87,71,,,,135,,,30,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/4/1949,,,1648,0,,0,0,,85,71,,,,135,,,31.1,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/5/1949,,,1242,0,,0,0,,85,69,,,,180,,,25.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/6/1949,,,1442,0.06,,0,0,,85,71,,,,135,,,28,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/7/1949,,,1654,0,,0,0,,86,67,,,,360,,,21.9,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/8/1949,,,736,0,,0,0,,86,64,,,,360,,,28,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/9/1949,,,1830,0,,0,0,,89,70,,,,360,,,32,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/10/1949,,,948,0,,0,0,,79,63,,,,360,,,28,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/11/1949,,,1312,0,,0,0,,82,59,,,,45,,,17.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/12/1949,,,1406,0,,0,0,,85,58,,,,135,,,16.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/13/1949,,,1342,0,,0,0,,85,58,,,,135,,,21.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/14/1949,,,1230,0,,0,0,,86,59,,,,180,,,23.9,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/15/1949,,,1606,0,,0,0,,88,67,,,,135,,,31.1,1,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/16/1949,,,1218,0.18,,0,0,,85,71,,,,135,,,38,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/17/1949,,,1706,0,,0,0,,83,70,,,,135,,,34,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/18/1949,,,1342,0.03,,0,0,,88,72,,,,158,,,36,,,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/19/1949,,,1224,0.01,,0,0,,89,74,,,,158,,,23.9,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/20/1949,,,2212,0,,0,0,,86,73,,,,180,,,28,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/21/1949,,,54,0,,0,0,,88,74,,,,180,,,30,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/22/1949,,,2000,0,,0,0,,92,74,,,,158,,,25.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/23/1949,,,1424,0,,0,0,,91,75,,,,180,,,31.1,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/24/1949,,,754,0,,0,0,,88,73,,,,158,,,25.1,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/25/1949,,,2336,0,,0,0,,90,70,,,,203,,,19,,,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/26/1949,,,354,0,,0,0,,89,68,,,,293,,,40.9,,,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/27/1949,,,1042,0,,0,0,,90,66,,,,225,,,27.1,1,,,,,,,,,,,,,,,,,,,
